"108",18,8,3,2,2,2,1,5,2,2,12,3,5,5,3,3,3,0,0,0,0,1,4,1,4,1,0,0,1,0,0,0,1,0,24,9,3,4,0,0,0,0,12,0,11,2,1,1,0,0,4,3,3,3,4,4,4,2,2,4,4,0,0,9,9,8,6,2,4,5,0,0,9,9,9,1,7,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,4,0,1,1,0,0,1,1,1,0,0,0,18,0,0,0,0,0,12,0,10,0,10,9,6,5,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,19,3,2,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,2,2,2,1,1,1,15,9,3,1,1,1,2,2,2,4,3,3,2,1,0,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19,5,0,1,1,2,0,0,1,0,0,0,0,0,6,2,1,0,2,1,1,1,0,0,4,3,3,6,5,0,0,0,0,3,1,3,2,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,2,2,2,1,1,1,16,10,3,0,0,9,3,1,0,0,5,1,0,0,0,0,0,0,15,15,0,14,3,1,0,1,0,0,0,0,2,1,1,1,4,3,3,0,0,0,3,0,1,1,0,5,4,4,2,2,0,8,2,5,0,0,10,10,10,1,7,7,2,3,20,1,1,0,0,1,1,15,0,0,0,0,0,0,0,0,15,9,0,1,1,1,0,0,6,3,3,6,4,4,0,3,3,3,2,2,2,2,0,0,0,0,15,5,2,2,6,1,1,6,2,2,0,0,0,0,0,0,0,14,7,9,6,6,3,2,3,3,4,5,3,7,1,0,0,0,2,0,0,0,12,1,0,0,0,0,0,0,0,0,20,20,1,1,0,1,1,14,0,0,0,0,0,14,1,1,0,0,0,0,0,3,1,1,1,0,0,1,4,4,4,3,0,0,0,0,0,0,0,0
"109",42,16,9,3,2,1,8,4,21,19,15,3,9,9,11,11,11,8,7,25,25,7,45,0,45,18,6,5,3,26,4,10,17,2,41,6,2,1,1,7,8,6,26,1,25,5,1,13,4,3,3,2,1,6,8,8,4,0,3,0,3,0,0,12,12,12,9,3,0,18,0,0,30,30,30,3,28,9,0,3,13,25,5,7,7,41,24,12,11,11,8,26,7,6,14,13,1,0,10,14,9,3,6,5,23,37,21,7,4,18,18,6,7,14,4,7,7,4,3,9,9,9,9,8,14,42,24,6,4,4,9,27,8,13,2,6,4,3,3,9,25,3,13,0,6,5,4,4,12,12,12,18,18,10,4,51,27,15,13,12,5,2,2,7,7,7,6,27,13,16,9,17,15,1,1,23,22,21,5,5,5,0,0,39,1,1,1,15,15,14,9,9,7,3,3,7,2,0,29,7,23,0,24,24,24,16,5,0,0,0,0,2,0,1,53,25,11,10,10,4,0,0,35,8,18,9,2,11,30,6,13,1,1,1,1,1,2,2,7,6,3,0,24,12,12,12,0,0,15,27,15,13,12,5,2,2,7,7,7,6,27,13,5,16,9,17,15,1,1,24,23,22,5,5,5,0,0,39,8,0,9,5,3,4,5,3,0,3,3,7,7,8,6,6,31,1,30,6,1,0,14,5,4,3,4,5,0,1,1,3,2,1,3,3,3,6,3,4,3,3,8,9,5,1,4,2,0,0,4,0,0,14,14,14,2,11,0,0,4,47,4,2,5,4,8,7,45,26,5,11,16,14,19,18,17,0,0,36,5,5,5,2,2,60,14,2,19,10,9,5,3,8,8,4,5,5,5,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,54,3,5,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,6,1,44,4,0,7,0,7,0,0,0,0,0,0,0,0,47,47,3,1,4,8,7,44,18,11,16,15,15,0,2,2,22,10,4,2,19,2,8,1,6,8,8,12,14,14,14,14,10,2,6,5,0,0,0,0
"111",14,8,2,1,0,1,0,5,3,2,9,2,4,2,0,0,0,2,2,9,10,2,17,4,11,0,0,0,0,4,1,1,1,0,32,6,2,2,0,3,4,3,21,0,16,4,2,8,4,0,0,0,0,2,2,2,2,2,1,11,3,0,0,3,2,2,2,1,20,5,0,0,0,0,0,0,0,0,0,1,0,19,3,3,2,30,3,6,5,3,2,11,3,6,7,6,8,4,1,7,5,11,6,6,11,13,2,2,0,3,2,0,0,5,0,4,4,2,0,0,0,0,1,1,0,22,4,1,1,1,1,14,1,8,1,2,2,2,2,2,4,0,1,0,0,0,0,3,1,1,1,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,5,6,2,1,2,2,2,1,1,1,1,0,10,6,13,11,2,1,0,2,2,2,1,2,0,0,0,1,6,1,2,34,8,1,1,0,3,3,2,18,4,9,4,1,0,7,0,2,0,1,5,2,1,0,0,0,0,0,5,4,0,0,0,4,1,30,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,5,2,4,11,3,1,1,0,4,0,0,1,9,8,14,13,7,43,0,30,7,3,3,14,3,8,4,0,5,0,2,3,0,0,0,0,0,0,3,0,0,0,0,2,2,2,2,1,0,26,17,8,0,0,6,5,5,1,3,3,1,3,17,1,1,1,0,1,0,14,0,0,0,1,0,0,0,0,10,0,4,1,1,1,0,0,6,1,1,6,4,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,6,6,11,28,5,17,7,14,4,34,3,3,4,40,34,21,8,2,1,3,9,4,5,1,36,10,0,0,0,0,0,0,0,0,16,16,1,1,0,1,0,12,0,0,0,0,0,10,1,1,15,6,3,3,5,2,0,1,3,5,3,12,6,5,5,4,3,0,4,0,0,0,0,0
"113",29,14,7,4,3,1,0,1,0,0,3,1,0,0,13,13,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2,2,2,0,0,3,3,4,3,8,7,7,5,1,29,5,24,16,35,35,33,1,29,3,27,2,7,2,1,0,0,7,1,2,2,1,1,3,2,0,2,2,4,0,1,1,1,5,1,1,1,17,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,18,5,1,0,0,0,6,1,3,0,2,2,2,2,1,5,0,0,1,1,0,0,2,3,2,2,0,0,0,0,49,10,2,0,0,1,0,0,5,5,5,5,6,1,4,2,1,0,0,0,11,11,11,1,1,1,48,24,4,1,0,0,7,7,5,4,4,1,0,0,0,0,16,4,2,0,10,10,9,9,7,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,11,2,0,0,1,0,0,5,5,5,5,7,2,1,4,2,1,0,1,0,11,11,11,1,1,1,49,25,4,3,1,4,1,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,7,2,4,6,4,9,8,8,0,6,7,0,2,47,3,0,2,0,0,0,43,8,1,1,1,0,8,8,8,42,23,3,3,3,2,5,5,11,0,0,7,1,1,0,0,2,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,5,1,1,1,38,16,4,17,1,1,1,20,20,8,33,25,13,5,2,0,1,1,0,0,1,15,3,30,6,11,2,1,1,0,0,47,46,1,0,1,0,0,42,6,1,5,5,5,39,3,3,2,1,0,0,0,4,1,0,3,1,1,2,6,6,6,6,2,1,3,0,0,0,0,0
"114",74,37,23,11,5,11,4,22,9,3,63,22,10,6,3,3,3,3,2,18,15,4,24,10,11,3,0,0,1,0,0,0,3,1,116,65,33,40,6,2,34,32,35,6,19,4,2,4,0,2,1,1,1,4,26,25,25,6,17,2,6,57,26,8,4,4,2,0,1,3,35,20,7,6,5,2,3,2,1,3,0,4,2,1,0,50,27,5,5,13,10,45,19,30,10,10,1,0,17,22,13,1,3,1,2,37,20,7,6,4,1,0,0,13,5,1,1,0,0,2,2,1,2,2,3,24,9,5,2,1,4,8,6,6,4,3,2,1,0,0,4,0,1,0,1,2,1,3,1,0,0,10,7,1,2,13,6,4,2,2,1,1,0,1,1,1,1,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,4,4,1,7,6,6,2,2,0,0,3,8,3,2,4,4,3,3,0,1,0,0,0,0,22,11,9,34,11,2,0,0,4,0,0,6,1,1,1,0,2,6,3,3,0,0,1,0,0,1,1,2,2,2,1,1,1,1,1,3,6,4,6,4,2,2,2,1,0,1,1,1,1,6,2,0,2,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,75,36,19,5,1,47,16,7,3,2,0,36,34,6,40,7,21,5,2,0,4,1,0,0,2,3,1,1,1,1,1,1,1,1,1,4,2,0,0,0,27,26,26,7,17,1,2,2,7,58,27,8,4,5,0,2,0,6,0,10,3,1,2,0,1,1,4,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,28,10,10,28,13,6,2,1,23,23,22,1,1,1,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,1,2,2,1,1,0,0,0,0,0,0,2,3,1,1,9,4,1,2,2,2,0,2,1,1,42,21,12,0,0,1,0,0,10,10,2,1,1,1,1,3,2,0,0,0,0,1,1,1,55,31,10,4,2,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"116",92,53,33,21,15,3,7,8,17,14,20,3,5,3,25,25,26,11,9,10,9,42,47,6,42,13,4,4,1,4,2,0,24,17,73,23,7,9,0,1,2,2,22,1,16,2,1,0,0,6,0,0,0,1,31,31,25,2,13,0,5,28,28,16,14,14,13,1,0,27,86,84,71,68,67,6,62,26,0,15,10,52,17,8,7,43,16,6,6,10,10,34,6,4,11,11,4,1,11,16,15,14,15,13,22,77,36,15,2,8,7,3,1,10,1,0,0,0,2,24,23,23,6,6,4,85,20,5,0,0,1,24,2,11,2,5,3,3,3,9,52,17,19,1,4,14,14,8,9,8,8,25,22,3,14,117,82,33,16,15,15,2,0,20,19,18,14,66,24,48,24,34,32,0,3,46,46,43,27,27,18,0,0,68,1,0,0,43,43,40,25,24,17,2,2,10,8,0,39,16,6,14,49,47,47,38,2,0,0,0,0,14,2,2,83,22,3,4,4,3,0,0,12,2,1,1,0,7,56,25,16,6,11,0,0,0,3,3,2,2,1,0,4,5,4,4,0,3,8,83,33,16,15,15,2,0,21,20,19,15,66,24,14,48,24,34,32,0,3,46,46,43,27,27,18,0,0,68,13,38,26,10,2,0,0,10,0,0,0,3,4,2,3,23,22,1,16,2,1,0,0,0,0,0,0,6,1,3,0,0,0,1,1,0,0,2,1,0,0,1,31,31,25,2,13,0,0,0,9,28,30,16,14,15,0,16,0,3,7,102,14,0,8,1,3,3,98,56,7,32,19,17,36,36,34,0,0,24,30,30,26,2,2,45,16,5,39,12,10,0,0,24,24,20,9,9,9,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,77,13,13,12,22,0,0,0,3,0,0,1,0,0,0,0,0,0,52,24,6,9,20,16,0,22,0,21,109,52,46,55,35,59,54,53,99,99,7,0,4,2,2,93,45,14,25,25,23,0,22,22,39,23,8,7,6,16,12,3,21,15,13,2,6,6,6,4,15,9,5,2,89,52,49,48
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",17,9,4,0,0,3,0,6,0,0,13,1,0,0,0,0,0,4,2,3,3,13,2,0,1,0,0,0,0,1,0,1,0,0,48,8,1,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,7,12,9,9,1,3,5,2,35,27,4,1,0,0,0,9,3,23,22,4,3,3,0,0,0,0,4,1,14,10,0,0,12,3,1,1,4,3,6,2,2,3,2,0,3,1,5,4,5,4,4,14,33,8,4,4,1,1,0,1,21,2,1,0,0,0,2,1,1,7,4,6,56,21,5,0,0,8,40,13,24,8,16,10,8,5,0,1,0,1,15,2,11,11,30,2,2,2,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,7,7,0,13,12,12,1,0,11,10,19,44,7,29,16,7,6,6,0,0,5,11,10,17,1,0,1,7,1,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,3,0,0,0,13,0,0,0,4,2,0,1,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,1,0,14,12,11,11,2,4,8,7,1,14,57,49,5,2,1,0,0,0,6,0,16,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,12,0,0,12,3,0,0,0,10,7,6,3,0,0,11,3,3,3,3,0,0,0,3,0,0,10,0,0,3,3,26,5,4,4,13,8,1,3,10,0,0,7,2,2,4,8,1,5,11,4,0,5,32,1,35,0,5,20,58,24,42,11,4,5,4,3,16,15,0,0,1,0,0,0,0,0,0,0,0,0,5,5,13,4,2,2,6,5,1,0,11,0,0,1,0,0,0,0,1,1,0,0,6,2,2,1
"124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
"125",35,28,12,5,3,6,1,16,3,3,28,10,2,1,0,0,0,2,1,2,2,3,11,4,8,2,0,0,2,0,0,0,3,2,39,20,9,8,0,6,1,1,9,2,5,3,0,0,0,0,0,0,0,7,6,6,5,1,2,1,6,21,17,2,1,1,1,1,0,7,26,17,1,1,1,0,1,0,0,6,0,12,7,2,2,5,4,0,0,0,0,15,11,5,1,1,0,0,2,7,6,15,1,1,12,25,15,4,5,1,1,0,0,14,7,1,1,0,0,1,1,1,1,1,0,23,9,3,1,1,4,13,3,8,1,5,3,3,2,1,2,1,0,1,0,0,0,0,0,0,0,3,2,0,1,10,3,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,1,0,2,2,0,1,1,1,0,0,3,3,0,0,2,2,2,3,3,3,0,0,3,2,0,7,0,4,0,3,3,3,0,0,0,0,0,0,7,5,1,13,6,1,1,0,3,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,4,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,2,0,1,1,1,0,0,3,0,0,24,9,5,0,0,11,3,0,0,6,3,2,1,14,9,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,4,0,0,3,6,6,5,1,2,2,1,0,8,22,18,2,1,1,0,1,0,3,1,6,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,1,2,2,2,0,0,6,4,3,6,2,1,0,0,5,4,3,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,15,1,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,11,5,0,3,6,0,1,0,0,4,29,18,9,0,0,0,0,0,6,6,0,0,0,0,0,3,0,0,2,2,0,0,1,1,21,13,7,6,1,10,0,0,7,2,2,1,1,1,1,1,2,0,1,0,0,0,0,0
"127",21,11,3,3,2,3,1,9,1,1,21,8,6,6,3,3,3,0,0,6,6,0,4,0,4,2,0,0,2,0,0,0,2,0,36,20,7,16,3,1,20,20,20,0,20,5,3,9,2,5,2,2,0,2,6,5,4,2,2,0,5,0,0,17,16,15,14,3,0,1,0,0,9,9,9,0,8,1,3,4,2,2,0,0,0,25,13,8,6,0,0,13,5,12,8,6,0,0,4,0,0,14,1,1,2,11,3,1,2,1,1,1,0,9,2,4,4,1,1,2,2,2,1,0,0,14,4,0,0,0,3,5,0,3,0,2,1,1,0,1,3,2,0,0,2,2,1,1,0,0,0,3,3,1,1,24,9,0,1,1,8,1,1,2,2,2,2,2,1,1,1,3,3,1,0,6,5,5,4,4,4,12,6,6,2,0,0,5,5,5,3,3,2,1,0,5,5,1,4,2,0,0,4,4,3,2,1,0,0,0,0,0,0,0,27,8,2,1,1,6,3,3,12,3,4,2,1,2,12,5,2,1,1,2,0,0,1,1,2,2,0,1,3,3,3,2,0,2,0,9,0,1,1,8,1,1,2,2,2,2,3,1,0,1,1,3,3,1,0,6,5,5,4,4,4,12,6,6,1,0,21,8,2,0,0,16,6,3,3,1,1,20,20,6,23,0,23,6,4,2,10,2,3,2,1,5,2,1,2,2,2,0,3,3,2,2,0,0,0,2,6,5,6,2,3,3,0,0,10,0,0,18,17,16,2,14,9,3,4,24,0,0,2,0,3,3,21,6,6,0,3,3,4,4,4,12,6,5,4,3,3,5,5,11,7,3,9,7,7,2,0,3,2,2,5,5,4,5,1,1,1,24,5,0,0,15,1,1,4,1,1,10,10,27,14,1,1,2,6,3,6,1,2,2,3,3,3,2,0,0,5,9,3,0,7,1,0,1,2,0,1,0,0,0,0,0,0,0,0,24,22,0,0,2,2,2,19,4,3,2,2,2,10,4,3,2,1,0,0,2,3,3,1,3,0,0,1,2,2,2,0,3,1,4,2,0,0,0,0
"128",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,3,0,0,1,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,7,6,0,0,0,0
"133",53,28,10,5,4,0,0,0,0,0,8,2,0,0,17,17,17,21,18,24,22,1,3,1,2,0,0,0,0,0,0,0,1,1,27,3,1,0,0,4,7,7,2,0,2,0,0,0,0,0,0,0,0,0,14,14,14,0,6,5,2,16,14,14,14,14,13,1,28,13,52,43,54,54,54,1,49,6,37,17,10,54,21,14,13,46,21,6,4,7,7,33,12,1,12,10,8,1,16,13,12,3,5,5,4,40,18,14,0,0,0,0,0,2,0,0,0,0,0,18,18,18,20,13,3,47,17,3,0,0,1,23,12,17,8,12,8,4,4,1,7,0,0,0,0,9,6,1,4,4,4,6,5,2,2,71,21,5,2,2,0,0,0,6,6,5,3,7,1,3,1,3,3,1,0,4,4,2,7,5,5,48,16,38,0,0,0,14,14,11,17,16,13,0,0,1,1,36,22,6,3,21,12,10,9,9,2,9,3,3,5,1,1,0,17,0,0,0,0,0,0,0,2,0,1,1,1,0,9,3,1,1,0,0,0,0,1,1,3,3,3,2,2,0,0,0,0,2,1,23,5,2,2,0,0,0,6,6,5,4,7,1,0,3,1,3,3,1,0,5,5,2,7,5,5,49,17,39,2,42,8,2,1,0,0,0,0,0,0,6,7,7,8,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,14,14,0,6,1,5,0,3,16,14,14,14,14,0,13,11,2,9,63,3,0,3,0,2,1,61,10,0,1,0,0,2,2,1,48,16,21,9,8,5,3,3,81,23,7,20,2,2,0,0,14,14,14,13,13,13,3,9,8,8,0,0,0,0,0,0,0,0,0,0,1,1,21,3,5,5,4,34,14,2,10,3,3,0,21,21,11,6,1,41,40,17,0,0,12,4,1,14,4,22,61,29,34,0,0,0,0,0,63,63,1,0,1,2,1,58,9,0,2,2,1,45,7,6,35,16,8,7,2,12,4,5,24,19,18,3,9,9,9,7,8,3,12,2,0,0,0,0
"134",2,2,0,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,9,0,8,0,0,2,0,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,2,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,14,1,0,1,1,0,3,0,2,0,2,1,0,0,0,4,0,0,1,4,1,1,2,2,2,2,3,3,1,1,27,1,0,0,0,1,1,1,0,0,0,0,4,2,0,0,2,2,2,2,3,3,2,1,0,0,0,0,12,4,4,4,8,8,7,3,2,2,2,2,0,0,0,4,0,1,0,7,7,7,5,0,0,0,0,0,0,0,0,25,1,0,0,0,1,1,1,10,0,2,1,1,3,9,0,1,0,4,3,3,3,0,0,1,0,0,0,0,4,4,4,0,0,1,1,0,0,0,1,1,1,0,0,0,0,4,3,0,0,0,2,2,2,3,3,3,2,1,0,0,0,0,13,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,3,22,0,20,0,0,0,8,0,1,0,3,6,0,1,2,1,0,0,4,4,4,0,0,0,1,0,1,1,1,1,0,0,0,0,7,0,0,10,10,10,2,7,0,0,3,23,1,0,3,0,2,2,19,1,1,3,1,1,1,1,0,0,0,7,3,3,3,1,1,5,0,0,5,4,4,0,0,0,0,0,1,1,1,1,0,0,0,4,1,2,1,1,1,1,31,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,1,0,3,0,0,0,0,0,0,0,0,21,20,1,0,1,2,2,12,0,1,1,1,0,0,3,3,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,4,2,3,2,0,0,0,0
